SCHOOL_YEAR,District,District_Name,SCHOOL_ID,SCHOOL_NAME,K_8_Attendance_Rate_PCT,K_8_Promotion_Rate_PCT,State_Goal_Attendance_Rate,State_Goal_Promotion_Rate,Attendance_Rate_PCT,Cohort_Dropout__PCT,Graduation_Rate_NCLB_PCT,Event_Dropout_PCT,All_grad_rate,White_grad_rate,African_American_grad_rate,Hispanic_grad_rate,Asian_grad_rate,Native_American_grad_rate,Hawaiian_PacIsld_grad_rate,Male_grad_rate,Female_grad_rate,Economically_Disadvantaged_grad_rate,Students_with_Disabilities_grad_rate,Limited_English_Proficient_grad_rate,
2016,330,Hamilton County,180,Red Bank Middle School,92.67,98.85,,,,,,0.00,,,,,,,,,,,,,
2016,330,Hamilton County,183,Rivermont Elementary,95.18,98.32,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,190,Sale Creek Middle / High School,93.45,97.74,,,91.86,8.86,87.34,2.84,87.34,88.31,50.00,,,,,85.71,89.19,77.78,83.33,,
2016,330,Hamilton County,194,Orchard Knob Elementary,94.13,100.00,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,196,Sequoyah High School,,,,,89.18,20.35,77.88,4.93,77.88,76.92,100.00,0.00,,,,78.95,76.79,83.33,75.00,,
2016,330,Hamilton County,200,Orchard Knob Middle,89.55,98.63,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,210,Signal Mountain Middle/High School,96.07,98.03,,,94.06,0.00,97.48,0.40,97.48,97.26,100.00,100.00,100.00,,,96.05,98.80,100.00,92.86,100.00,
2016,330,Hamilton County,215,Snow Hill Elementary,94.88,97.22,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,220,Soddy Daisy High School,,,,,89.78,10.13,87.58,2.34,87.58,87.59,85.71,85.71,100.00,100.00,,82.94,93.38,82.35,75.00,,
2016,330,Hamilton County,225,Soddy Daisy Middle School,92.81,99.17,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,230,Soddy Elementary,95.21,96.90,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,235,Spring Creek Elementary,95.74,98.74,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,237,Tyner Academy,,,,,90.44,7.97,89.13,3.90,89.13,40.00,92.56,70.00,100.00,,,81.67,94.87,95.38,73.33,50.00,
2016,330,Hamilton County,239,Tyner Middle Academy,92.98,96.06,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,240,Thrasher Elementary,96.71,99.66,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,241,Lookout Valley Elementary,95.51,98.89,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,245,Woodmore Elementary,93.42,99.38,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,260,Wallace A. Smith Elementary,96.69,98.31,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,265,Westview Elementary,96.67,99.84,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,275,Hamilton County Virtual School,100.00,100.00,,,92.31,100.00,0.00,5.56,0.00,,,0.00,,,,,0.00,,,0.00,
2016,330,Hamilton County,280,STEM School Chattanooga,,,,,96.93,2.04,95.92,0.36,95.92,100.00,94.12,100.00,100.00,50.00,,95.83,96.00,100.00,100.00,,
2016,330,Hamilton County,8001,Chattanooga Girls Leadership Academy,95.74,97.91,,,93.23,0.00,100.00,0.63,100.00,,100.00,100.00,,,,,100.00,,100.00,100.00,
2016,330,Hamilton County,8002,"Ivy Academy, Inc.",95.35,100.00,,,88.89,16.13,77.42,4.42,77.42,73.91,100.00,,,,0.00,80.00,72.73,,75.00,,
2016,330,Hamilton County,8003,Chattanooga Charter School of Excellence,93.69,100.00,,,,,,,,,,,,,,,,,,,
2016,330,Hamilton County,8010,Chattanooga Charter School of Excellence Middle School,96.88,100.00,,,,,,,,,,,,,,,,,,,
2016,340,Hancock County,20,Hancock County Elementary,95.12,98.32,,,,,,,,,,,,,,,,,,,
2016,340,Hancock County,25,Hancock High School,94.34,99.06,,,92.07,2.78,83.33,1.29,83.33,83.33,,,,,,82.22,85.19,91.67,50.00,,
2016,350,Hardeman County,5,Bolivar Elementary,95.65,98.20,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,10,Bolivar Middle School,94.19,99.71,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,15,Central High School,,,,,93.85,9.60,85.86,2.93,85.86,79.66,87.97,100.00,100.00,,,88.30,83.65,88.73,64.29,,
2016,350,Hardeman County,25,Grand Junction Elementary,94.74,90.91,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,30,Hornsby Elementary,94.92,98.83,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,35,Middleton Elementary,94.74,96.97,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,40,Middleton High School,94.94,97.21,,,94.89,4.23,95.77,1.58,95.77,94.87,96.67,100.00,100.00,,,91.89,100.00,95.45,100.00,,
2016,350,Hardeman County,45,Toone Elementary,94.16,97.37,,,,,,,,,,,,,,,,,,,
2016,350,Hardeman County,55,Whiteville Elementary,95.18,99.59,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,15,Hardin County High School,,,,,93.22,3.31,90.07,1.07,90.07,90.00,91.30,83.33,100.00,,,91.67,88.28,93.59,67.86,100.00,
2016,360,Hardin County,17,Hardin County Middle School,95.74,97.99,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,19,East Hardin Elementary,94.48,95.25,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,21,Northside Elementary,94.83,96.86,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,45,Parris South Elementary,93.41,98.32,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,50,Pickwick Southside School,93.75,96.68,,,,,,,,,,,,,,,,,,,
2016,360,Hardin County,67,West Hardin Elementary,93.72,98.31,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,10,Bulls Gap School,95.54,99.44,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,15,Carter's Valley Elementary,94.81,95.52,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,17,Cherokee High School,,,,,92.98,2.70,94.59,0.48,94.59,94.44,100.00,100.00,100.00,100.00,100.00,94.12,95.12,88.75,79.17,,
2016,370,Hawkins County,20,Church Hill Elementary,95.11,96.14,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,23,Church Hill Intermediate School,95.09,99.75,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,25,Church Hill Middle School,95.22,97.18,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,30,Clinch School,96.49,100.00,,,94.12,0.00,83.33,0.00,83.33,83.33,,,,,,83.33,83.33,66.67,50.00,,
2016,370,Hawkins County,45,Keplar Elementary,94.00,99.02,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,55,Mt Carmel Elementary,94.96,94.44,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,60,McPheeter's Bend Elementary,95.00,98.78,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,65,Mooresburg Elementary,95.05,97.79,,,,,,0.00,,,,,,,,,,,,,
2016,370,Hawkins County,75,Hawkins Elementary,96.01,97.00,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,78,Joseph Rogers Primary School,94.74,100.00,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,80,Rogersville Middle School,94.37,100.00,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,90,St Clair Elementary,96.11,96.81,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,95,Surgoinsville Elementary,94.63,96.09,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,100,Surgoinsville Middle School,95.65,99.69,,,,,,,,,,,,,,,,,,,
2016,370,Hawkins County,105,Volunteer High School,,,,,93.74,1.00,95.99,0.48,95.99,95.88,100.00,100.00,,,,95.10,96.79,96.97,86.67,,
2016,371,Rogersville,5,Rogersville Elementary,95.13,,,,,,,,,,,,,,,,,,,,
2016,380,Haywood County,5,Anderson Early Childhood,95.29,98.49,,,,,,,,,,,,,,,,,,,
2016,380,Haywood County,25,East Side Elementary,96.45,99.31,,,,,,,,,,,,,,,,,,,
2016,380,Haywood County,35,Haywood Elementary,95.25,96.45,,,,,,,,,,,,,,,,,,,
2016,380,Haywood County,40,Haywood High School,,,,,94.99,4.76,92.38,1.70,92.38,87.04,93.48,100.00,100.00,,,91.26,93.46,95.83,72.73,100.00,
2016,380,Haywood County,45,Haywood Middle School,98.41,99.39,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,5,Bargerton Elementary,94.88,98.27,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,10,Beaver Elementary,95.55,100.00,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,15,Lexington High School,,100.00,,,93.21,1.92,96.15,0.58,96.15,95.45,100.00,100.00,100.00,,,94.74,97.87,98.31,75.00,100.00,
2016,390,Henderson County,20,Pin Oak Elementary,95.68,98.46,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,38,Scotts Hill Elementary,95.21,100.00,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,39,Scotts Hill High School,,,,,94.57,0.90,96.40,0.56,96.40,96.33,,100.00,,,,96.88,95.74,87.50,85.00,100.00,
2016,390,Henderson County,40,South Haven Elementary,94.83,98.43,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,45,Westover Elementary,95.76,98.97,,,,,,,,,,,,,,,,,,,
2016,390,Henderson County,50,South Side Elementary,94.06,99.28,,,,,,,,,,,,,,,,,,,
2016,391,Lexington,5,Paul G. Caywood Elementary,95.30,99.51,,,,,,,,,,,,,,,,,,,
2016,391,Lexington,10,Lexington Middle School,94.44,99.43,,,,,,,,,,,,,,,,,,,
2016,400,Henry County,12,Dorothy And Noble Harrelson School,95.43,12.50,,,,,,,,,,,,,,,,,,,
2016,400,Henry County,15,E. W. Grove School,,,,,95.34,33.33,0.00,0.77,0.00,0.00,,,,,,0.00,0.00,,,,
2016,400,Henry County,20,Henry Elementary,94.31,,,,,,,,,,,,,,,,,,,,
2016,400,Henry County,25,Henry Co High School,,,,,93.18,1.45,92.73,0.64,92.73,92.16,100.00,88.89,100.00,,,90.43,95.51,95.74,65.71,66.67,
2016,400,Henry County,33,Lakewood Elementary,95.76,0.00,,,,,,,,,,,,,,,,,,,
2016,400,Henry County,34,Lakewood Middle School,95.86,,,,,,,,,,,,,,,,,,,,
2016,401,Paris,10,W O Inman Middle School,96.24,100.00,,,,,,,,,,,,,,,,,,,
2016,401,Paris,15,W G Rhea Elementary,95.38,98.06,,,,,,,,,,,,,,,,,,,
2016,401,Paris,20,Paris Elementary,96.48,99.84,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,5,Centerville Elementary,94.87,96.69,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,7,Centerville Intermediate School,95.50,98.20,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,15,East Hickman Elementary,93.88,92.49,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,16,East Hickman Intermediate School,95.44,99.00,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,17,East Hickman Middle School,95.02,100.00,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,18,East Hickman High School,,,,,92.29,5.52,92.41,1.42,92.41,92.86,100.00,50.00,,,,91.04,93.59,92.73,89.29,,
2016,410,Hickman County,20,Hickman Co Middle School,95.20,100.00,,,,,,,,,,,,,,,,,,,
2016,410,Hickman County,30,Hickman Co Sr High School,,,,,93.11,3.23,94.35,1.04,94.35,94.21,100.00,100.00,,,,94.37,94.34,87.80,90.91,100.00,
2016,420,Houston County,5,Erin Elementary,88.55,99.44,,,,,,,,,,,,,,,,,,,
2016,420,Houston County,10,Houston Co Middle School,92.76,98.55,,,,,,,,,,,,,,,,,,,
2016,420,Houston County,12,Houston Co Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,420,Houston County,13,Houston Co High School,,,,,92.00,0.00,97.20,0.44,97.20,97.03,100.00,100.00,100.00,,,96.23,98.15,100.00,83.33,,
2016,420,Houston County,15,Tennessee Ridge Elementary,91.82,,,,,,,,,,,,,,,,,,,,
2016,430,Humphreys County,5,Lakeview Elementary,95.15,100.00,,,,,,,,,,,,,,,,,,,
2016,430,Humphreys County,9,Mc Ewen Elementary,95.01,86.36,,,,,,,,,,,,,,,,,,,
2016,430,Humphreys County,13,Mc Ewen Middle School,94.67,98.73,,,,,,,,,,,,,,,,,,,
2016,430,Humphreys County,15,Mc Ewen High School,,,,,95.42,4.00,96.00,1.75,96.00,95.89,,100.00,,,,94.74,97.30,94.12,75.00,100.00,
2016,430,Humphreys County,20,Waverly Central High School,,,,,93.85,2.61,95.42,1.54,95.42,95.21,100.00,100.00,100.00,,,95.77,95.12,94.87,85.00,100.00,
2016,430,Humphreys County,25,Waverly Elementary,94.04,93.07,,,,,,,,,,,,,,,,,,,
2016,430,Humphreys County,30,Waverly Jr High School,95.39,99.64,,,,,,0.00,,,,,,,,,,,,,
2016,440,Jackson County,5,Jackson County High School,,,,,94.86,8.55,87.18,1.58,87.18,87.18,,,,,,81.36,93.10,93.02,85.71,,
2016,440,Jackson County,10,Dodson Branch Elementary,96.02,,,,,,,,,,,,,,,,,,,,
2016,440,Jackson County,25,Gainesboro Elementary,95.91,,,,,,,,,,,,,,,,,,,,
2016,440,Jackson County,50,Jackson County Middle School,95.43,100.00,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,10,Dandridge Elementary,94.25,99.20,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,13,Jefferson County Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,15,Jefferson Elementary,94.90,98.59,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,17,Jefferson Middle School,94.72,100.00,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,20,Jefferson Co High School,,,,,93.70,2.23,91.81,0.81,91.81,92.31,84.62,88.89,50.00,100.00,,88.06,95.54,92.06,63.64,100.00,
2016,450,Jefferson County,22,Maury Middle School,94.67,100.00,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,30,New Market Elementary,94.88,98.19,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,35,Piedmont Elementary,94.59,99.47,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,40,Rush Strong Elementary,95.27,98.47,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,55,Talbott Elementary,95.45,99.12,,,,,,,,,,,,,,,,,,,
2016,450,Jefferson County,60,White Pine Elementary,94.79,99.02,,,,,,0.00,,,,,,,,,,,,,
2016,450,Jefferson County,70,Mount Horeb Elementary School,95.43,99.00,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,5,Doe Elementary,95.53,99.42,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,15,Johnson Co High School,,,,,96.90,3.85,92.31,1.23,92.31,93.33,,80.00,,,0.00,91.36,93.33,91.53,81.48,100.00,
2016,460,Johnson County,16,Johnson Co Middle School,97.32,100.00,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,20,Laurel Elementary,94.87,100.00,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,25,Mountain City Elementary,95.19,99.47,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,33,Roan Creek Elementary,95.67,99.76,,,,,,,,,,,,,,,,,,,
2016,460,Johnson County,35,Shady Valley Elementary,97.14,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,2,Amherst Elementary School,95.35,99.87,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,3,Adrian Burnett Elementary,93.88,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,8,Richard Yoakley School,77.78,100.00,,,71.93,,,4.23,,,,,,,,,,,,,
2016,470,Knox County,9,Austin East High/Magnet,,,,,85.69,15.71,72.86,2.84,72.86,60.00,76.52,33.33,,0.00,100.00,62.12,82.43,75.58,58.33,33.33,
2016,470,Knox County,10,Ball Camp Elementary,95.80,99.49,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,12,Bearden Elementary,95.91,99.73,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,14,Bearden Middle School,94.35,99.58,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,15,Blue Grass Elementary,96.42,99.68,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,17,Bearden High School,,,,,94.56,1.32,94.29,0.96,94.29,94.44,89.19,100.00,100.00,100.00,0.00,94.93,93.70,92.86,78.57,81.82,
2016,470,Knox County,20,Bonny Kate Elementary,95.52,99.14,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,22,Beaumont Elementary/Magnet,93.98,99.62,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,24,Belle Morris Elementary,94.32,99.79,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,25,Brickey McCloud Elementary,95.54,99.58,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,26,Byington Solway Career and Technical Education Center,,,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,30,Carter Elementary,94.41,99.28,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,35,Carter High School,,100.00,,,92.72,2.36,96.70,1.50,96.70,96.32,100.00,100.00,100.00,100.00,,96.97,96.46,88.37,86.96,100.00,
2016,470,Knox County,37,Carter Middle School,92.80,99.52,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,40,Cedar Bluff Elementary,95.00,99.82,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,45,Cedar Bluff Middle School,94.78,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,47,Central High School,,,,,90.73,2.78,87.70,1.69,87.70,91.48,83.67,75.00,50.00,50.00,100.00,82.58,93.33,80.60,75.00,60.00,
2016,470,Knox County,51,Copper Ridge Elementary,94.77,99.43,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,53,Chilhowee Intermediate,95.04,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,55,Corryton Elementary,94.79,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,59,Dogwood Elementary,92.90,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,61,Christenberry Elementary,94.24,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,65,South Doyle High School,,,,,90.41,2.84,94.33,1.58,94.33,94.51,91.18,100.00,100.00,,100.00,91.98,97.50,92.98,86.36,100.00,
2016,470,Knox County,66,A L Lotts Elementary,95.97,99.31,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,67,South Doyle Middle School,94.58,99.71,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,68,East Knox Elementary,93.48,99.07,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,72,Farragut Intermediate,96.49,99.91,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,75,Farragut Middle School,96.40,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,77,Fair Garden Family/Community Center,,,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,80,Farragut High School,,,,,96.75,0.79,97.89,0.33,97.89,98.07,94.74,95.24,100.00,100.00,,97.62,98.22,90.00,84.85,83.33,
2016,470,Knox County,83,Farragut Primary,96.28,98.47,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,85,Gap Creek Elementary,95.54,99.10,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,87,Fountain City Elementary,94.71,99.45,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,90,Fulton High School,,,,,88.25,11.74,83.10,3.39,83.10,76.29,90.38,70.00,100.00,,100.00,75.82,88.52,86.54,54.84,80.00,
2016,470,Knox County,95,Gibbs Elementary,95.17,98.74,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,100,Gibbs High School,,,,,92.93,2.14,93.93,0.71,93.93,93.95,91.67,100.00,100.00,,,93.53,94.33,87.04,75.00,100.00,
2016,470,Knox County,110,Halls Elementary,94.84,99.33,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,112,Green Magnet Math And Science Academy,93.53,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,115,Halls High School,,,,,93.13,1.81,94.58,0.91,94.58,95.04,100.00,77.78,100.00,100.00,100.00,92.36,96.99,88.89,75.00,100.00,
2016,470,Knox County,117,Gresham Middle School,93.98,99.88,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,120,Halls Middle School,93.04,99.91,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,122,Holston Middle School,94.12,99.56,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,124,Hardin Valley Elementary,95.20,99.18,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,126,Hardin Valley Academy,,,,,95.80,3.65,91.78,0.87,91.78,93.68,73.53,84.21,93.75,100.00,100.00,90.50,93.37,76.92,76.74,100.00,
2016,470,Knox County,138,Inskip Elementary,94.80,99.80,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,145,Karns Elementary,95.15,99.32,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,147,Karns Middle School,95.01,99.73,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,150,Karns High School,,,,,93.03,2.06,96.22,0.60,96.22,96.60,93.33,94.44,100.00,100.00,100.00,96.48,95.97,95.24,90.24,100.00,
2016,470,Knox County,158,Knox Adaptive Education Center,75.00,100.00,,,70.00,33.33,33.33,9.09,33.33,42.86,,0.00,,0.00,,40.00,25.00,100.00,33.33,0.00,
2016,470,Knox County,159,Lincoln Park Technology and Trade Center,,,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,165,Lonsdale Elementary,95.91,98.30,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,168,Maynard Elementary,94.30,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,170,Mt Olive Elementary,95.04,98.15,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,172,Mooreland Heights Elementary,94.25,99.17,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,175,New Hopewell Elementary,94.96,99.62,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,177,Norwood Elementary,94.52,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,180,Powell Elementary,94.71,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,182,Powell Middle School,93.94,99.44,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,185,Powell High School,,,,,91.36,0.97,93.18,0.68,93.18,93.87,84.00,100.00,100.00,50.00,100.00,90.85,95.18,89.06,68.29,100.00,
2016,470,Knox County,187,Northwest Middle School,93.35,99.55,,,,0.00,0.00,0.00,0.00,,,0.00,,,,0.00,,,,0.00,
2016,470,Knox County,195,Ritta Elementary,95.21,99.13,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,202,Pleasant Ridge Elementary,95.74,99.72,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,207,Pond Gap Elementary,93.60,99.14,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,210,Sunnyview Primary,94.09,99.54,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,212,Ridgedale Alternative School,80.49,99.00,,,,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,225,Ft Sanders Education Development  Center,,75.00,,,,0.00,0.00,0.00,0.00,0.00,,,,,,0.00,,,0.00,,
2016,470,Knox County,235,Rocky Hill Elementary,95.98,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,245,Sam E. Hill Family/Community Center,,,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,250,Sarah Moore Greene Magnet Technology Academy,94.66,99.29,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,255,Sequoyah Elementary,96.67,99.58,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,260,Shannondale Elementary,96.24,98.49,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,265,South Knox Elementary,93.01,96.27,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,280,Spring Hill Elementary,93.42,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,285,Sterchi Elementary,95.61,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,295,Vine Middle/Magnet,91.64,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,300,West Haven Elementary,95.82,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,305,West High School,,,,,92.98,8.78,86.83,2.18,86.83,87.32,86.81,76.47,100.00,100.00,100.00,85.96,87.84,73.42,60.87,85.71,
2016,470,Knox County,310,West Hills Elementary,94.86,99.73,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,313,West Valley Middle School,95.72,99.59,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,315,West View Elementary,93.94,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,320,Whittle Springs Middle School,93.02,100.00,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,330,Knox County Adult High School,,,,,100.00,,,55.79,,,,,,,,,,,,,
2016,470,Knox County,332,Dr. Paul L. Kelley Volunteer Academy,,,,,67.86,16.04,63.81,24.69,63.81,64.32,61.11,76.92,,0.00,,56.29,76.24,56.10,67.35,57.14,
2016,470,Knox County,334,L N STEM Academy,,,,,96.05,0.00,97.60,0.00,97.60,96.84,100.00,100.00,100.00,,,97.26,98.08,100.00,80.00,,
2016,470,Knox County,336,Northshore Elementary School,96.45,99.89,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,345,CTE School,,,,,95.57,,,0.00,,,,,,,,,,,,,
2016,470,Knox County,1010,North Knox Career and Technical Education Center,,,,,,,,,,,,,,,,,,,,,
2016,470,Knox County,8001,Emerald Academy,93.55,100.00,,,,,,,,,,,,,,,,,,,
2016,480,Lake County,5,Lake Co High School,,,,,92.06,14.93,73.13,1.97,73.13,68.00,87.50,100.00,,,,68.18,82.61,83.33,53.33,,
2016,480,Lake County,10,Lara Kendall Elementary,92.05,98.32,,,,,,,,,,,,,,,,,,,
2016,480,Lake County,15,Margaret Newton Elementary,92.61,95.05,,,,,,,,,,,,,,,,,,,
2016,490,Lauderdale County,20,Halls Elementary School,95.36,100.00,,,,,,,,,,,,,,,,,,,
2016,490,Lauderdale County,23,Halls High School,,,,,95.23,1.08,96.77,0.00,96.77,97.06,95.24,100.00,100.00,100.00,,94.64,100.00,100.00,100.00,100.00,
2016,490,Lauderdale County,24,Halls Junior High School,96.17,100.00,,,,,,,,,,,,,,,,,,,
2016,490,Lauderdale County,25,Ripley Middle School,95.30,99.85,,,,,,,,,,,,,,,,,,,
2016,490,Lauderdale County,40,Ripley High School,,,,,95.16,0.00,97.85,0.00,97.85,94.87,100.00,100.00,100.00,100.00,,97.73,97.96,98.67,83.33,100.00,
2016,490,Lauderdale County,50,Ripley Primary,95.01,100.00,,,,,,,,,,,,,,,,,,,
2016,490,Lauderdale County,55,Ripley Elementary,96.56,98.80,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,13,E O Coffman Middle School,98.64,99.73,,,,,,0.00,,,,,,,,,,,,,
2016,500,Lawrence County,15,David Crockett Elementary,99.01,93.61,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,20,Ethridge Elementary,99.11,97.20,,,,,,0.00,,,,,,,,,,,,,
2016,500,Lawrence County,30,Ingram Sowell Elementary,98.76,,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,36,Lawrence Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,500,Lawrence County,40,Lawrence Co High School,,,,,97.74,3.53,93.29,0.92,93.29,93.08,100.00,100.00,50.00,100.00,,92.72,93.94,91.04,78.00,,
